# x
0.000000000000000000e+00 1.000000000000000000e+00
-1.000000000000000000e+00 1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00
1.000000000000000000e+00 -1.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.250000000000000000e-01
0.000000000000000000e+00 1.875000000000000000e-01
0.000000000000000000e+00 2.500000000000000000e-01
0.000000000000000000e+00 3.125000000000000000e-01
0.000000000000000000e+00 3.750000000000000000e-01
0.000000000000000000e+00 4.375000000000000000e-01
0.000000000000000000e+00 5.000000000000000000e-01
0.000000000000000000e+00 6.250000000000000000e-01
0.000000000000000000e+00 6.875000000000000000e-01
0.000000000000000000e+00 7.500000000000000000e-01
0.000000000000000000e+00 8.750000000000000000e-01
0.000000000000000000e+00 9.375000000000000000e-01
-1.250000000000000000e-01 1.000000000000000000e+00
-1.875000000000000000e-01 1.000000000000000000e+00
-2.500000000000000000e-01 1.000000000000000000e+00
-3.750000000000000000e-01 1.000000000000000000e+00
-4.375000000000000000e-01 1.000000000000000000e+00
-5.000000000000000000e-01 1.000000000000000000e+00
-6.250000000000000000e-01 1.000000000000000000e+00
-6.875000000000000000e-01 1.000000000000000000e+00
-7.500000000000000000e-01 1.000000000000000000e+00
-8.750000000000000000e-01 1.000000000000000000e+00
-9.375000000000000000e-01 1.000000000000000000e+00
-1.000000000000000000e+00 1.000000000000000000e+00
-1.000000000000000000e+00 8.750000000000000000e-01
-1.000000000000000000e+00 8.125000000000000000e-01
-1.000000000000000000e+00 7.500000000000000000e-01
-1.000000000000000000e+00 6.875000000000000000e-01
-1.000000000000000000e+00 6.250000000000000000e-01
-1.000000000000000000e+00 5.625000000000000000e-01
-1.000000000000000000e+00 5.000000000000000000e-01
-1.000000000000000000e+00 3.750000000000000000e-01
-1.000000000000000000e+00 3.125000000000000000e-01
-1.000000000000000000e+00 2.500000000000000000e-01
-1.000000000000000000e+00 1.250000000000000000e-01
-1.000000000000000000e+00 6.250000000000000000e-02
-1.000000000000000000e+00 -1.250000000000000000e-01
-1.000000000000000000e+00 -1.875000000000000000e-01
-1.000000000000000000e+00 -2.500000000000000000e-01
-1.000000000000000000e+00 -3.750000000000000000e-01
-1.000000000000000000e+00 -4.375000000000000000e-01
-1.000000000000000000e+00 -5.000000000000000000e-01
-1.000000000000000000e+00 -6.250000000000000000e-01
-1.000000000000000000e+00 -6.875000000000000000e-01
-1.000000000000000000e+00 -7.500000000000000000e-01
-1.000000000000000000e+00 -8.750000000000000000e-01
-1.000000000000000000e+00 -9.375000000000000000e-01
-1.000000000000000000e+00 -1.000000000000000000e+00
-8.750000000000000000e-01 -1.000000000000000000e+00
-8.125000000000000000e-01 -1.000000000000000000e+00
-7.500000000000000000e-01 -1.000000000000000000e+00
-6.875000000000000000e-01 -1.000000000000000000e+00
-6.250000000000000000e-01 -1.000000000000000000e+00
-5.625000000000000000e-01 -1.000000000000000000e+00
-5.000000000000000000e-01 -1.000000000000000000e+00
-3.750000000000000000e-01 -1.000000000000000000e+00
-3.125000000000000000e-01 -1.000000000000000000e+00
-2.500000000000000000e-01 -1.000000000000000000e+00
-1.250000000000000000e-01 -1.000000000000000000e+00
-6.250000000000000000e-02 -1.000000000000000000e+00
1.250000000000000000e-01 -1.000000000000000000e+00
1.875000000000000000e-01 -1.000000000000000000e+00
2.500000000000000000e-01 -1.000000000000000000e+00
3.750000000000000000e-01 -1.000000000000000000e+00
4.375000000000000000e-01 -1.000000000000000000e+00
5.000000000000000000e-01 -1.000000000000000000e+00
6.250000000000000000e-01 -1.000000000000000000e+00
6.875000000000000000e-01 -1.000000000000000000e+00
7.500000000000000000e-01 -1.000000000000000000e+00
8.750000000000000000e-01 -1.000000000000000000e+00
9.375000000000000000e-01 -1.000000000000000000e+00
1.000000000000000000e+00 -8.750000000000000000e-01
1.000000000000000000e+00 -8.125000000000000000e-01
1.000000000000000000e+00 -7.500000000000000000e-01
1.000000000000000000e+00 -6.875000000000000000e-01
1.000000000000000000e+00 -6.250000000000000000e-01
1.000000000000000000e+00 -5.625000000000000000e-01
1.000000000000000000e+00 -5.000000000000000000e-01
1.000000000000000000e+00 -3.750000000000000000e-01
1.000000000000000000e+00 -3.125000000000000000e-01
1.000000000000000000e+00 -2.500000000000000000e-01
1.000000000000000000e+00 -1.250000000000000000e-01
1.000000000000000000e+00 -6.250000000000000000e-02
8.750000000000000000e-01 0.000000000000000000e+00
8.125000000000000000e-01 0.000000000000000000e+00
7.500000000000000000e-01 0.000000000000000000e+00
6.250000000000000000e-01 0.000000000000000000e+00
5.625000000000000000e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
3.750000000000000000e-01 0.000000000000000000e+00
3.125000000000000000e-01 0.000000000000000000e+00
2.500000000000000000e-01 0.000000000000000000e+00
1.250000000000000000e-01 0.000000000000000000e+00
6.250000000000000000e-02 0.000000000000000000e+00
-9.998732570599921932e-01 -6.316991008086558779e-02
-1.806909497541320242e-01 -9.990555765651314424e-01
5.181378406933239145e-01 -1.273579377704781024e-03
-6.592113522581466434e-01 9.986544264344121569e-01
9.996834717593601205e-01 -5.924721585121581757e-01
9.989237847689185212e-01 -8.471169448070707819e-01
0.000000000000000000e+00 1.000000000000000000e+00
-1.000000000000000000e+00 1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00
1.000000000000000000e+00 -1.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.250000000000000000e-01
0.000000000000000000e+00 1.875000000000000000e-01
0.000000000000000000e+00 2.500000000000000000e-01
0.000000000000000000e+00 3.125000000000000000e-01
0.000000000000000000e+00 3.750000000000000000e-01
0.000000000000000000e+00 4.375000000000000000e-01
0.000000000000000000e+00 5.000000000000000000e-01
0.000000000000000000e+00 6.250000000000000000e-01
0.000000000000000000e+00 6.875000000000000000e-01
0.000000000000000000e+00 7.500000000000000000e-01
0.000000000000000000e+00 8.750000000000000000e-01
0.000000000000000000e+00 9.375000000000000000e-01
-1.250000000000000000e-01 1.000000000000000000e+00
-1.875000000000000000e-01 1.000000000000000000e+00
-2.500000000000000000e-01 1.000000000000000000e+00
-3.750000000000000000e-01 1.000000000000000000e+00
-4.375000000000000000e-01 1.000000000000000000e+00
-5.000000000000000000e-01 1.000000000000000000e+00
-6.250000000000000000e-01 1.000000000000000000e+00
-6.875000000000000000e-01 1.000000000000000000e+00
-7.500000000000000000e-01 1.000000000000000000e+00
-8.750000000000000000e-01 1.000000000000000000e+00
-9.375000000000000000e-01 1.000000000000000000e+00
-1.000000000000000000e+00 1.000000000000000000e+00
-1.000000000000000000e+00 8.750000000000000000e-01
-1.000000000000000000e+00 8.125000000000000000e-01
-1.000000000000000000e+00 7.500000000000000000e-01
-1.000000000000000000e+00 6.875000000000000000e-01
-1.000000000000000000e+00 6.250000000000000000e-01
-1.000000000000000000e+00 5.625000000000000000e-01
-1.000000000000000000e+00 5.000000000000000000e-01
-1.000000000000000000e+00 3.750000000000000000e-01
-1.000000000000000000e+00 3.125000000000000000e-01
-1.000000000000000000e+00 2.500000000000000000e-01
-1.000000000000000000e+00 1.250000000000000000e-01
-1.000000000000000000e+00 6.250000000000000000e-02
-1.000000000000000000e+00 -1.250000000000000000e-01
-1.000000000000000000e+00 -1.875000000000000000e-01
-1.000000000000000000e+00 -2.500000000000000000e-01
-1.000000000000000000e+00 -3.750000000000000000e-01
-1.000000000000000000e+00 -4.375000000000000000e-01
-1.000000000000000000e+00 -5.000000000000000000e-01
-1.000000000000000000e+00 -6.250000000000000000e-01
-1.000000000000000000e+00 -6.875000000000000000e-01
-1.000000000000000000e+00 -7.500000000000000000e-01
-1.000000000000000000e+00 -8.750000000000000000e-01
-1.000000000000000000e+00 -9.375000000000000000e-01
-1.000000000000000000e+00 -1.000000000000000000e+00
-8.750000000000000000e-01 -1.000000000000000000e+00
-8.125000000000000000e-01 -1.000000000000000000e+00
-7.500000000000000000e-01 -1.000000000000000000e+00
-6.875000000000000000e-01 -1.000000000000000000e+00
-6.250000000000000000e-01 -1.000000000000000000e+00
-5.625000000000000000e-01 -1.000000000000000000e+00
-5.000000000000000000e-01 -1.000000000000000000e+00
-3.750000000000000000e-01 -1.000000000000000000e+00
-3.125000000000000000e-01 -1.000000000000000000e+00
-2.500000000000000000e-01 -1.000000000000000000e+00
-1.250000000000000000e-01 -1.000000000000000000e+00
-6.250000000000000000e-02 -1.000000000000000000e+00
1.250000000000000000e-01 -1.000000000000000000e+00
1.875000000000000000e-01 -1.000000000000000000e+00
2.500000000000000000e-01 -1.000000000000000000e+00
3.750000000000000000e-01 -1.000000000000000000e+00
4.375000000000000000e-01 -1.000000000000000000e+00
5.000000000000000000e-01 -1.000000000000000000e+00
6.250000000000000000e-01 -1.000000000000000000e+00
6.875000000000000000e-01 -1.000000000000000000e+00
7.500000000000000000e-01 -1.000000000000000000e+00
8.750000000000000000e-01 -1.000000000000000000e+00
9.375000000000000000e-01 -1.000000000000000000e+00
1.000000000000000000e+00 -8.750000000000000000e-01
1.000000000000000000e+00 -8.125000000000000000e-01
1.000000000000000000e+00 -7.500000000000000000e-01
1.000000000000000000e+00 -6.875000000000000000e-01
1.000000000000000000e+00 -6.250000000000000000e-01
1.000000000000000000e+00 -5.625000000000000000e-01
1.000000000000000000e+00 -5.000000000000000000e-01
1.000000000000000000e+00 -3.750000000000000000e-01
1.000000000000000000e+00 -3.125000000000000000e-01
1.000000000000000000e+00 -2.500000000000000000e-01
1.000000000000000000e+00 -1.250000000000000000e-01
1.000000000000000000e+00 -6.250000000000000000e-02
8.750000000000000000e-01 0.000000000000000000e+00
8.125000000000000000e-01 0.000000000000000000e+00
7.500000000000000000e-01 0.000000000000000000e+00
6.250000000000000000e-01 0.000000000000000000e+00
5.625000000000000000e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
3.750000000000000000e-01 0.000000000000000000e+00
3.125000000000000000e-01 0.000000000000000000e+00
2.500000000000000000e-01 0.000000000000000000e+00
1.250000000000000000e-01 0.000000000000000000e+00
6.250000000000000000e-02 0.000000000000000000e+00
4.222429417026851706e-01 -7.146315196296963990e-01
-8.197136997625682486e-01 8.649037679717739291e-01
-5.243400880538933162e-01 7.398716973179115808e-01
-1.987661563436058376e-01 8.647380053949693668e-02
-2.325506654543940677e-02 8.839397617000583907e-01
9.458033916307391209e-01 -1.948089098211711612e-01
9.951885350848743705e-02 -3.181991923809759371e-01
-9.251068471466616927e-02 7.548449614675922792e-01
-4.370228228377037727e-01 7.597798004827884810e-01
-5.771286786124369961e-01 -8.363163837462579409e-01
1.428430828099334082e-01 -3.621264606585004042e-01
8.748184173778579265e-01 -5.353589272477290439e-01
-7.524781383584415728e-01 -4.279714077318175214e-01
2.529066137308053630e-01 -1.333938316948737324e-01
6.991789083552191197e-01 -9.886489452739266603e-02
-4.732886414051353796e-01 -1.173396824325749765e-01
3.595227571709660452e-01 -4.209602143514512562e-03
-2.641447659395117498e-01 -8.504168048352007681e-01
-7.956112387446536705e-01 -7.403250066465083545e-01
-4.153921257400017275e-01 2.924793698212369009e-02
-5.566991281556761262e-01 -5.734442008835931581e-01
-5.796152106226559741e-01 -9.330459579996286390e-01
-3.721230099161099147e-01 9.852049244840954678e-01
-4.501151218729138037e-02 5.672144258898366154e-01
-2.784703688353042939e-01 -9.433588454315005034e-01
-1.931432926216090085e-01 4.913574868690502306e-01
1.004309470668012239e-01 -5.359352878234506790e-01
-3.539995085133469388e-01 -9.297310521301223041e-01
-2.924931840634115154e-02 -2.796783524728265746e-01
-8.872939245698863164e-01 9.374425926955729516e-01
4.385215299633893338e-02 -3.177216479394584514e-01
-3.876325188342251149e-01 -5.674824358451324713e-01
9.307780827706182425e-01 -5.494719837562531684e-01
-2.436181156268348857e-01 -2.903861097347584241e-01
6.711019223090273211e-01 -9.565110496334143786e-01
-5.616781587808903353e-01 2.631933929756116175e-01
-3.615738525936862402e-02 -6.549723905843503058e-01
2.101947542752764519e-01 -6.630085051359344561e-01
-6.746315891224643480e-01 6.038009676716085128e-01
-8.176426916295531644e-01 5.030228130961655886e-01
-2.667707763452684677e-01 -3.494418216073529315e-01
-8.465517775331277139e-01 4.396536891597100372e-01
-7.770933049166703910e-01 -3.092415168525213254e-01
1.576547938201557919e-01 -5.105879531606711819e-01
-4.757494392775354353e-01 9.626090207638049456e-02
-3.408118716582781982e-01 -5.920111727681440783e-01
9.578585812403501709e-01 -3.071254453545073648e-01
-3.837831924680557005e-01 5.442728380803412147e-01
-3.556556403604029803e-01 -6.880100944592304479e-02
-4.734410209416177739e-01 -3.403027181925852851e-01
