# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.006254792213439941e+00 5.618637893348932266e-03 1.007544398307800293e+00 0.000000000000000000e+00
1.000000000000000000e+03 1.580184209160506725e-03 3.415321465581655502e-03 1.433179713785648346e-03 0.000000000000000000e+00
2.000000000000000000e+03 1.075670938007533550e-03 3.271773457527160645e-03 1.051356317475438118e-03 0.000000000000000000e+00
3.000000000000000000e+03 1.099128741770982742e-03 2.762401476502418518e-03 1.088923541828989983e-03 0.000000000000000000e+00
4.000000000000000000e+03 1.606089645065367222e-03 2.554645994678139687e-03 1.563307479955255985e-03 0.000000000000000000e+00
5.000000000000000000e+03 1.147973351180553436e-03 1.539700548164546490e-03 1.101687550544738770e-03 0.000000000000000000e+00
